GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
1400000US36061008700,36061008700,"Census Tract 87, New York County, New York",108697,12302
1400000US36061008800,36061008800,"Census Tract 88, New York County, New York",95049,8615
1400000US36061008900,36061008900,"Census Tract 89, New York County, New York",86223,11222
1400000US36061009000,36061009000,"Census Tract 90, New York County, New York",112480,16745
1400000US36061009100,36061009100,"Census Tract 91, New York County, New York",106750,14644
1400000US36061009200,36061009200,"Census Tract 92, New York County, New York",133889,19597
1400000US36061009300,36061009300,"Census Tract 93, New York County, New York",74978,21278
1400000US36061009400,36061009400,"Census Tract 94, New York County, New York",38281,50787
1400000US36061009500,36061009500,"Census Tract 95, New York County, New York",138179,31360
1400000US36061009600,36061009600,"Census Tract 96, New York County, New York",99219,93187
1400000US36061009700,36061009700,"Census Tract 97, New York County, New York",43031,7609
1400000US36061009800,36061009800,"Census Tract 98, New York County, New York",101214,10485
1400000US36061009900,36061009900,"Census Tract 99, New York County, New York",135521,39892
1400000US36061010000,36061010000,"Census Tract 100, New York County, New York",85938,19868
1400000US36061010100,36061010100,"Census Tract 101, New York County, New York",137614,48191
1400000US36061010200,36061010200,"Census Tract 102, New York County, New York",43914,75182
1400000US36061010300,36061010300,"Census Tract 103, New York County, New York",91920,10619
1400000US36061010400,36061010400,"Census Tract 104, New York County, New York",74000,45597
1400000US36061010601,36061010601,"Census Tract 106.01, New York County, New York",130769,17409
1400000US36061010602,36061010602,"Census Tract 106.02, New York County, New York",101908,23273
1400000US36061010800,36061010800,"Census Tract 108, New York County, New York",104311,14640
1400000US36061010900,36061010900,"Census Tract 109, New York County, New York",177708,65460
1400000US36061011000,36061011000,"Census Tract 110, New York County, New York",106813,17408
1400000US36061011100,36061011100,"Census Tract 111, New York County, New York",74693,11741
1400000US36061011201,36061011201,"Census Tract 112.01, New York County, New York",165104,84891
1400000US36061011202,36061011202,"Census Tract 112.02, New York County, New York",127813,143290
1400000US36061011203,36061011203,"Census Tract 112.03, New York County, New York",76944,15300
1400000US36061011300,36061011300,"Census Tract 113, New York County, New York",121750,46909
1400000US36061011401,36061011401,"Census Tract 114.01, New York County, New York",122371,52482
1400000US36061011402,36061011402,"Census Tract 114.02, New York County, New York",113472,27979
1400000US36061011500,36061011500,"Census Tract 115, New York County, New York",70800,17519
1400000US36061011600,36061011600,"Census Tract 116, New York County, New York",69226,6412
1400000US36061011700,36061011700,"Census Tract 117, New York County, New York",103015,38113
1400000US36061011800,36061011800,"Census Tract 118, New York County, New York",129611,15877
1400000US36061011900,36061011900,"Census Tract 119, New York County, New York",11270,1431
1400000US36061012000,36061012000,"Census Tract 120, New York County, New York",137092,17154
1400000US36061012100,36061012100,"Census Tract 121, New York County, New York",60126,8518
1400000US36061012200,36061012200,"Census Tract 122, New York County, New York",160380,30105
1400000US36061012400,36061012400,"Census Tract 124, New York County, New York",100402,15951
1400000US36061012500,36061012500,"Census Tract 125, New York County, New York",129250,32003
1400000US36061012600,36061012600,"Census Tract 126, New York County, New York",96250,11627
1400000US36061012700,36061012700,"Census Tract 127, New York County, New York",63717,9052
1400000US36061012800,36061012800,"Census Tract 128, New York County, New York",143341,21424
1400000US36061012900,36061012900,"Census Tract 129, New York County, New York",86657,25183
1400000US36061013000,36061013000,"Census Tract 130, New York County, New York",242500,62258
1400000US36061013100,36061013100,"Census Tract 131, New York County, New York",102500,11078
1400000US36061013200,36061013200,"Census Tract 132, New York County, New York",76161,9784
1400000US36061013300,36061013300,"Census Tract 133, New York County, New York",75233,8611
1400000US36061013400,36061013400,"Census Tract 134, New York County, New York",105842,12895
1400000US36061013500,36061013500,"Census Tract 135, New York County, New York",45573,10588
1400000US36061013600,36061013600,"Census Tract 136, New York County, New York",97669,13339
1400000US36061013700,36061013700,"Census Tract 137, New York County, New York",122278,27389
1400000US36061013800,36061013800,"Census Tract 138, New York County, New York",95607,12152
1400000US36061013900,36061013900,"Census Tract 139, New York County, New York",73514,10950
1400000US36061014000,36061014000,"Census Tract 140, New York County, New York",157973,27531
1400000US36061014200,36061014200,"Census Tract 142, New York County, New York",243622,50214
1400000US36061014300,36061014300,"Census Tract 143, New York County, New York",-,**
1400000US36061014401,36061014401,"Census Tract 144.01, New York County, New York",126891,19830
1400000US36061014402,36061014402,"Census Tract 144.02, New York County, New York",92550,19258
1400000US36061014500,36061014500,"Census Tract 145, New York County, New York",161612,36063
1400000US36061014601,36061014601,"Census Tract 146.01, New York County, New York",102346,9665
1400000US36061014602,36061014602,"Census Tract 146.02, New York County, New York",90099,19859
1400000US36061014700,36061014700,"Census Tract 147, New York County, New York",89408,26801
1400000US36061014801,36061014801,"Census Tract 148.01, New York County, New York",160694,45564
1400000US36061014802,36061014802,"Census Tract 148.02, New York County, New York",108194,18766
1400000US36061014900,36061014900,"Census Tract 149, New York County, New York",144531,42022
1400000US36061015001,36061015001,"Census Tract 150.01, New York County, New York",131932,39982
1400000US36061015002,36061015002,"Census Tract 150.02, New York County, New York",161607,30779
1400000US36061015100,36061015100,"Census Tract 151, New York County, New York",60764,24134
1400000US36061015200,36061015200,"Census Tract 152, New York County, New York",72846,17566
1400000US36061015300,36061015300,"Census Tract 153, New York County, New York",134598,28220
1400000US36061015400,36061015400,"Census Tract 154, New York County, New York",80221,5022
1400000US36061015500,36061015500,"Census Tract 155, New York County, New York",117564,17337
1400000US36061015601,36061015601,"Census Tract 156.01, New York County, New York",87237,11281
1400000US36061015602,36061015602,"Census Tract 156.02, New York County, New York",45000,7489
1400000US36061015700,36061015700,"Census Tract 157, New York County, New York",99513,12284
1400000US36061015801,36061015801,"Census Tract 158.01, New York County, New York",147350,24672
1400000US36061015802,36061015802,"Census Tract 158.02, New York County, New York",79500,20526
1400000US36061015900,36061015900,"Census Tract 159, New York County, New York",107868,12742
1400000US36061016001,36061016001,"Census Tract 160.01, New York County, New York",161932,44123
1400000US36061016002,36061016002,"Census Tract 160.02, New York County, New York",81650,41625
1400000US36061016100,36061016100,"Census Tract 161, New York County, New York",119275,16899
1400000US36061016200,36061016200,"Census Tract 162, New York County, New York",26540,9830
1400000US36061016300,36061016300,"Census Tract 163, New York County, New York",111395,22165
1400000US36061016400,36061016400,"Census Tract 164, New York County, New York",33845,10125
1400000US36061016500,36061016500,"Census Tract 165, New York County, New York",125476,15447
1400000US36061016600,36061016600,"Census Tract 166, New York County, New York",34310,4622
1400000US36061016700,36061016700,"Census Tract 167, New York County, New York",106316,22274
1400000US36061016800,36061016800,"Census Tract 168, New York County, New York",25929,5376
1400000US36061016900,36061016900,"Census Tract 169, New York County, New York",108164,14963
1400000US36061017000,36061017000,"Census Tract 170, New York County, New York",36129,7471
1400000US36061017100,36061017100,"Census Tract 171, New York County, New York",121094,22985
1400000US36061017200,36061017200,"Census Tract 172, New York County, New York",32283,4578
1400000US36061017300,36061017300,"Census Tract 173, New York County, New York",101667,12395
1400000US36061017401,36061017401,"Census Tract 174.01, New York County, New York",24561,5805
1400000US36061017402,36061017402,"Census Tract 174.02, New York County, New York",42125,23788
1400000US36061017500,36061017500,"Census Tract 175, New York County, New York",134394,19937
1400000US36061017700,36061017700,"Census Tract 177, New York County, New York",56899,12993
1400000US36061017800,36061017800,"Census Tract 178, New York County, New York",28866,8994
1400000US36061017900,36061017900,"Census Tract 179, New York County, New York",79616,16700
1400000US36061018000,36061018000,"Census Tract 180, New York County, New York",25417,4806
1400000US36061018100,36061018100,"Census Tract 181, New York County, New York",72204,13675
1400000US36061018200,36061018200,"Census Tract 182, New York County, New York",27664,7181
1400000US36061018300,36061018300,"Census Tract 183, New York County, New York",89273,18011
1400000US36061018400,36061018400,"Census Tract 184, New York County, New York",27668,5281
1400000US36061018500,36061018500,"Census Tract 185, New York County, New York",88226,16863
1400000US36061018600,36061018600,"Census Tract 186, New York County, New York",20697,2923
1400000US36061018700,36061018700,"Census Tract 187, New York County, New York",83913,28502
1400000US36061018800,36061018800,"Census Tract 188, New York County, New York",26855,6490
1400000US36061018900,36061018900,"Census Tract 189, New York County, New York",35173,9103
1400000US36061019000,36061019000,"Census Tract 190, New York County, New York",56786,5703
1400000US36061019100,36061019100,"Census Tract 191, New York County, New York",90333,11408
1400000US36061019200,36061019200,"Census Tract 192, New York County, New York",17768,3316
1400000US36061019300,36061019300,"Census Tract 193, New York County, New York",37500,9709
1400000US36061019400,36061019400,"Census Tract 194, New York County, New York",18082,6782
1400000US36061019500,36061019500,"Census Tract 195, New York County, New York",92123,16077
1400000US36061019600,36061019600,"Census Tract 196, New York County, New York",18170,3827
1400000US36061019701,36061019701,"Census Tract 197.01, New York County, New York",71250,67887
1400000US36061019702,36061019702,"Census Tract 197.02, New York County, New York",57872,7280
1400000US36061019800,36061019800,"Census Tract 198, New York County, New York",81607,26998
1400000US36061019900,36061019900,"Census Tract 199, New York County, New York",59375,20855
1400000US36061020000,36061020000,"Census Tract 200, New York County, New York",66677,7542
1400000US36061020101,36061020101,"Census Tract 201.01, New York County, New York",78846,28764
1400000US36061020102,36061020102,"Census Tract 201.02, New York County, New York",42128,10547
1400000US36061020300,36061020300,"Census Tract 203, New York County, New York",26042,10656
1400000US36061020500,36061020500,"Census Tract 205, New York County, New York",100288,37675
1400000US36061020600,36061020600,"Census Tract 206, New York County, New York",36382,15887
1400000US36061020701,36061020701,"Census Tract 207.01, New York County, New York",47688,10865
1400000US36061020800,36061020800,"Census Tract 208, New York County, New York",34005,7924
1400000US36061020901,36061020901,"Census Tract 209.01, New York County, New York",23761,3388
1400000US36061021000,36061021000,"Census Tract 210, New York County, New York",34872,9850
1400000US36061021100,36061021100,"Census Tract 211, New York County, New York",48004,9598
1400000US36061021200,36061021200,"Census Tract 212, New York County, New York",51927,9527
1400000US36061021303,36061021303,"Census Tract 213.03, New York County, New York",35625,4910
1400000US36061021400,36061021400,"Census Tract 214, New York County, New York",36992,4356
1400000US36061021500,36061021500,"Census Tract 215, New York County, New York",31667,15841
1400000US36061021600,36061021600,"Census Tract 216, New York County, New York",41930,6927
1400000US36061021703,36061021703,"Census Tract 217.03, New York County, New York",-,**
1400000US36061021800,36061021800,"Census Tract 218, New York County, New York",45060,15799
1400000US36061021900,36061021900,"Census Tract 219, New York County, New York",15803,3678
1400000US36061022000,36061022000,"Census Tract 220, New York County, New York",34496,10805
1400000US36061022102,36061022102,"Census Tract 221.02, New York County, New York",44167,21464
1400000US36061022200,36061022200,"Census Tract 222, New York County, New York",33065,8020
1400000US36061022301,36061022301,"Census Tract 223.01, New York County, New York",30659,8302
1400000US36061022302,36061022302,"Census Tract 223.02, New York County, New York",20721,5516
1400000US36061022400,36061022400,"Census Tract 224, New York County, New York",20640,5014
1400000US36061022500,36061022500,"Census Tract 225, New York County, New York",39679,8888
1400000US36061022600,36061022600,"Census Tract 226, New York County, New York",35049,5185
1400000US36061022700,36061022700,"Census Tract 227, New York County, New York",45864,7906
1400000US36061022800,36061022800,"Census Tract 228, New York County, New York",37255,11759
1400000US36061022900,36061022900,"Census Tract 229, New York County, New York",33847,6110
1400000US36061023000,36061023000,"Census Tract 230, New York County, New York",27417,8987
1400000US36061023100,36061023100,"Census Tract 231, New York County, New York",41582,9220
1400000US36061023200,36061023200,"Census Tract 232, New York County, New York",26742,4861
1400000US36061023300,36061023300,"Census Tract 233, New York County, New York",35266,7526
1400000US36061023400,36061023400,"Census Tract 234, New York County, New York",41220,8809
1400000US36061023501,36061023501,"Census Tract 235.01, New York County, New York",38678,8706
1400000US36061023502,36061023502,"Census Tract 235.02, New York County, New York",25357,14619
1400000US36061023600,36061023600,"Census Tract 236, New York County, New York",39504,3381
1400000US36061023700,36061023700,"Census Tract 237, New York County, New York",34054,5363
1400000US36061023801,36061023801,"Census Tract 238.01, New York County, New York",73826,9995
1400000US36061023802,36061023802,"Census Tract 238.02, New York County, New York",103409,30370
1400000US36061023900,36061023900,"Census Tract 239, New York County, New York",35536,12004
1400000US36061024000,36061024000,"Census Tract 240, New York County, New York",-,**
1400000US36061024100,36061024100,"Census Tract 241, New York County, New York",43740,7201
1400000US36061024200,36061024200,"Census Tract 242, New York County, New York",17619,5909
1400000US36061024301,36061024301,"Census Tract 243.01, New York County, New York",32580,9769
1400000US36061024302,36061024302,"Census Tract 243.02, New York County, New York",20456,4084
1400000US36061024500,36061024500,"Census Tract 245, New York County, New York",34577,4424
1400000US36061024700,36061024700,"Census Tract 247, New York County, New York",36236,8357
1400000US36061024900,36061024900,"Census Tract 249, New York County, New York",32027,7707
1400000US36061025100,36061025100,"Census Tract 251, New York County, New York",41389,9450
1400000US36061025300,36061025300,"Census Tract 253, New York County, New York",34202,7669
1400000US36061025500,36061025500,"Census Tract 255, New York County, New York",48834,10295
1400000US36061025700,36061025700,"Census Tract 257, New York County, New York",62375,15748
1400000US36061025900,36061025900,"Census Tract 259, New York County, New York",52679,6627
1400000US36061026100,36061026100,"Census Tract 261, New York County, New York",30924,4982
1400000US36061026300,36061026300,"Census Tract 263, New York County, New York",27884,2389
1400000US36061026500,36061026500,"Census Tract 265, New York County, New York",48101,10070
1400000US36061026700,36061026700,"Census Tract 267, New York County, New York",35865,9782
1400000US36061026900,36061026900,"Census Tract 269, New York County, New York",25844,5090
1400000US36061027100,36061027100,"Census Tract 271, New York County, New York",46870,5894
1400000US36061027300,36061027300,"Census Tract 273, New York County, New York",69668,7529
1400000US36061027500,36061027500,"Census Tract 275, New York County, New York",88659,10727
1400000US36061027700,36061027700,"Census Tract 277, New York County, New York",27568,7874
1400000US36061027900,36061027900,"Census Tract 279, New York County, New York",43486,8637
1400000US36061028100,36061028100,"Census Tract 281, New York County, New York",85577,18300
1400000US36061028300,36061028300,"Census Tract 283, New York County, New York",43007,8603
1400000US36061028500,36061028500,"Census Tract 285, New York County, New York",35373,4155
1400000US36061028700,36061028700,"Census Tract 287, New York County, New York",48036,9817
1400000US36061029100,36061029100,"Census Tract 291, New York County, New York",37078,7290
1400000US36061029300,36061029300,"Census Tract 293, New York County, New York",34120,2682
1400000US36061029500,36061029500,"Census Tract 295, New York County, New York",59507,9868
1400000US36061029700,36061029700,"Census Tract 297, New York County, New York",-,**
1400000US36061029900,36061029900,"Census Tract 299, New York County, New York",21875,5563
1400000US36061030300,36061030300,"Census Tract 303, New York County, New York",54595,8039
1400000US36061030700,36061030700,"Census Tract 307, New York County, New York",63712,20737
1400000US36061030900,36061030900,"Census Tract 309, New York County, New York",30398,7221
1400000US36061031100,36061031100,"Census Tract 311, New York County, New York",-,**
1400000US36061031703,36061031703,"Census Tract 317.03, New York County, New York",191737,42544
1400000US36061031704,36061031704,"Census Tract 317.04, New York County, New York",141635,23900
1400000US36061031900,36061031900,"Census Tract 319, New York County, New York",-,**
